Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Prev_day_close,Change_in_price,Pct_change,Prev_day_vol,Change_in_vol,Pct_change_in_vol
2013-01-02,18.003503799438477,18.193193435668945,17.931682586669922,18.099348068237305,18.099348068237305,101550348,,,,,,,,
2013-01-03,18.14139175415039,18.31656646728516,18.036035537719727,18.10985946655273,18.10985946655273,92635272,,,18.099348068237305,0.010511398315426135,0.0005807611564678794,101550348.0,-8915076.0,-0.08778971392594337
2013-01-04,18.251752853393555,18.55530548095703,18.2102108001709,18.46771812438965,18.46771812438965,110429460,,,18.10985946655273,0.3578586578369176,0.019760432624993607,92635272.0,17794188.0,0.19208868950047453
2013-01-07,18.40465545654297,18.503002166748047,18.28278350830078,18.387136459350582,18.387136459350582,66161772,,,18.46771812438965,-0.08058166503906605,-0.0043633796279706205,110429460.0,-44267688.0,-0.40086846390446895
2013-01-08,18.406906127929688,18.425926208496094,18.12887954711914,18.35085105895996,18.35085105895996,66976956,,,18.387136459350582,-0.03628540039062145,-0.0019734122532260034,66161772.0,815184.0,0.012321072658090237
2013-01-09,18.325075149536133,18.47722625732422,18.233232498168945,18.471471786499023,18.471471786499023,80907012,,,18.35085105895996,0.1206207275390625,0.006573031798444484,66976956.0,13930056.0,0.20798281725434054
2013-01-10,18.589338302612305,18.643644332885746,18.35585594177246,18.55555534362793,18.55555534362793,73354572,,,18.471471786499023,0.08408355712890625,0.004552076743032707,80907012.0,-7552440.0,-0.0933471625425989
2013-01-11,18.56856918334961,18.579328536987305,18.425926208496094,18.51826858520508,18.51826858520508,51356592,,,18.55555534362793,-0.03728675842284801,-0.002009466045738817,73354572.0,-21997980.0,-0.2998856022225854
2013-01-14,18.443443298339844,18.57357406616211,18.07682609558105,18.099348068237305,18.099348068237305,114441444,,,18.51826858520508,-0.418920516967777,-0.02262201323197499,51356592.0,63084852.0,1.2283691254279487
2013-01-15,18.001251220703125,18.39339256286621,17.82032012939453,18.14139175415039,18.14139175415039,156950892,,,18.099348068237305,0.04204368591308594,0.00232293924369964,114441444.0,42509448.0,0.37145151716191216
2013-01-16,18.07807731628418,18.12662696838379,17.859609603881836,17.897647857666016,17.897647857666016,80855064,,,18.14139175415039,-0.243743896484375,-0.013435788157135753,156950892.0,-76095828.0,-0.4848384550754895
2013-01-17,17.960710525512695,18.009008407592773,17.793292999267578,17.800800323486328,17.800800323486328,88371540,,,17.897647857666016,-0.0968475341796875,-0.00541118782478478,80855064.0,7516476.0,0.0929623406148068
2013-01-18,17.776777267456055,17.837087631225586,17.550800323486328,17.630380630493164,17.630380630493164,128942928,,,17.800800323486328,-0.17041969299316406,-0.009573709602725744,88371540.0,40571388.0,0.45910015826362205
2013-01-22,17.63413429260254,17.651151657104492,17.405405044555664,17.589338302612305,17.589338302612305,151544304,,,17.630380630493164,-0.041042327880859375,-0.002327932036241709,128942928.0,22601376.0,0.17528201313995284
2013-01-23,18.41816711425781,18.74374389648437,18.413162231445312,18.556055068969727,18.556055068969727,236127636,,,17.589338302612305,0.9667167663574219,0.05496038280268034,151544304.0,84583332.0,0.5581426009914565
2013-01-24,18.549549102783203,18.93968963623047,18.531280517578125,18.87412452697754,18.87412452697754,135172692,,,18.556055068969727,0.3180694580078125,0.017141006362915157,236127636.0,-100954944.0,-0.42754395762468056
2013-01-25,18.78803825378418,18.980981826782227,18.7750244140625,18.860610961914062,18.860610961914062,88946964,,,18.87412452697754,-0.013513565063476562,-0.0007159836761785332,135172692.0,-46225728.0,-0.3419753451384988
2013-01-28,18.81281280517578,18.90890884399414,18.715965270996094,18.78703689575196,18.78703689575196,65018916,,,18.860610961914062,-0.07357406616210227,-0.0039009375841893013,88946964.0,-23928048.0,-0.26901478053820926
2013-01-29,18.68743705749512,18.94269371032715,18.68218231201172,18.86086082458496,18.86086082458496,69814116,,,18.78703689575196,0.07382392883300071,0.0039295142306179365,65018916.0,4795200.0,0.07375084506176632
